Image num;label
"[[[0.85882353 0.75686275 0.72941176]
  [0.85882353 0.75686275 0.72941176]
  [0.85882353 0.75686275 0.7254902 ]
  ...
  [0.9254902  0.75294118 0.59215686]
  [0.92156863 0.74901961 0.58823529]
  [0.92156863 0.74901961 0.58823529]]

 [[0.85882353 0.75686275 0.72941176]
  [0.85882353 0.75686275 0.72941176]
  [0.85882353 0.75686275 0.7254902 ]
  ...
  [0.9254902  0.75294118 0.59215686]
  [0.92156863 0.74901961 0.58823529]
  [0.92156863 0.74901961 0.58823529]]

 [[0.85882353 0.75686275 0.72941176]
  [0.85882353 0.75686275 0.72941176]
  [0.8627451  0.75686275 0.7254902 ]
  ...
  [0.9254902  0.75294118 0.59215686]
  [0.92156863 0.74901961 0.58823529]
  [0.92156863 0.74901961 0.58823529]]

 ...

 [[0.23921569 0.2745098  0.32941176]
  [0.23921569 0.2745098  0.32941176]
  [0.24313725 0.27843137 0.33333333]
  ...
  [0.16470588 0.20784314 0.2627451 ]
  [0.15294118 0.19607843 0.25098039]
  [0.15294118 0.19607843 0.25098039]]

 [[0.23137255 0.26666667 0.32156863]
  [0.23137255 0.26666667 0.32156863]
  [0.23529412 0.27058824 0.32941176]
  ...
  [0.16470588 0.20784314 0.2627451 ]
  [0.14901961 0.19215686 0.24705882]
  [0.14901961 0.19215686 0.24705882]]

 [[0.23137255 0.26666667 0.32156863]
  [0.23137255 0.26666667 0.32156863]
  [0.23529412 0.27058824 0.32941176]
  ...
  [0.16470588 0.20784314 0.2627451 ]
  [0.14901961 0.19215686 0.24705882]
  [0.14901961 0.19215686 0.24705882]]]";1
"[[[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.15294118 0.28627451 0.4       ]
  [0.15294118 0.28627451 0.4       ]
  [0.15294118 0.28627451 0.4       ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.15294118 0.28627451 0.4       ]
  [0.15294118 0.28627451 0.4       ]
  [0.15294118 0.28627451 0.4       ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.14509804 0.27843137 0.38823529]
  [0.14509804 0.27843137 0.38823529]
  [0.14509804 0.27843137 0.38823529]]

 ...

 [[0.01960784 0.         0.00392157]
  [0.01960784 0.         0.00392157]
  [0.01960784 0.         0.00392157]
  ...
  [0.62352941 0.65882353 0.64705882]
  [0.61960784 0.65490196 0.64313725]
  [0.61960784 0.65490196 0.64313725]]

 [[0.01960784 0.         0.00392157]
  [0.01960784 0.         0.00392157]
  [0.01960784 0.         0.00392157]
  ...
  [0.62352941 0.65882353 0.64705882]
  [0.61960784 0.65490196 0.64313725]
  [0.61960784 0.65490196 0.64313725]]

 [[0.01960784 0.         0.00392157]
  [0.01960784 0.         0.00392157]
  [0.01960784 0.         0.00392157]
  ...
  [0.62352941 0.65882353 0.64705882]
  [0.61960784 0.65490196 0.64313725]
  [0.61960784 0.65490196 0.64313725]]]";1
"[[[0.16078431 0.19607843 0.23137255]
  [0.16078431 0.19607843 0.23137255]
  [0.16470588 0.2        0.23529412]
  ...
  [0.48235294 0.32941176 0.18039216]
  [0.48235294 0.32941176 0.18039216]
  [0.48235294 0.32941176 0.18039216]]

 [[0.16078431 0.19607843 0.23137255]
  [0.16078431 0.19607843 0.23137255]
  [0.16470588 0.2        0.23529412]
  ...
  [0.48235294 0.32941176 0.18039216]
  [0.48235294 0.32941176 0.18039216]
  [0.48235294 0.32941176 0.18039216]]

 [[0.16470588 0.19607843 0.23137255]
  [0.16470588 0.19607843 0.23137255]
  [0.16862745 0.20392157 0.23921569]
  ...
  [0.48627451 0.32941176 0.17647059]
  [0.48235294 0.32941176 0.18039216]
  [0.48235294 0.32941176 0.18039216]]

 ...

 [[0.14509804 0.17254902 0.20784314]
  [0.14509804 0.17254902 0.20784314]
  [0.14117647 0.16862745 0.20392157]
  ...
  [0.0745098  0.08627451 0.10588235]
  [0.0745098  0.08627451 0.10588235]
  [0.0745098  0.08627451 0.10588235]]

 [[0.1372549  0.16470588 0.2       ]
  [0.1372549  0.16470588 0.2       ]
  [0.13333333 0.16078431 0.19607843]
  ...
  [0.07843137 0.09019608 0.10980392]
  [0.07843137 0.09019608 0.10980392]
  [0.07843137 0.09019608 0.10980392]]

 [[0.1372549  0.16470588 0.2       ]
  [0.1372549  0.16470588 0.2       ]
  [0.13333333 0.16078431 0.19607843]
  ...
  [0.07843137 0.09019608 0.10980392]
  [0.07843137 0.09019608 0.10980392]
  [0.07843137 0.09019608 0.10980392]]]";1
"[[[0.49803922 0.51372549 0.51764706]
  [0.49803922 0.51372549 0.51764706]
  [0.49803922 0.51372549 0.51764706]
  ...
  [0.51764706 0.51372549 0.52941176]
  [0.51764706 0.51372549 0.52941176]
  [0.51764706 0.51372549 0.52941176]]

 [[0.49803922 0.51372549 0.51764706]
  [0.49803922 0.51372549 0.51764706]
  [0.49803922 0.51372549 0.51764706]
  ...
  [0.51764706 0.51372549 0.52941176]
  [0.51764706 0.51372549 0.52941176]
  [0.51764706 0.51372549 0.52941176]]

 [[0.49803922 0.51372549 0.51764706]
  [0.49803922 0.51372549 0.51764706]
  [0.49803922 0.50980392 0.51372549]
  ...
  [0.51764706 0.51372549 0.52941176]
  [0.51764706 0.51372549 0.52941176]
  [0.51764706 0.51372549 0.52941176]]

 ...

 [[0.52156863 0.51764706 0.53333333]
  [0.52156863 0.51764706 0.53333333]
  [0.49019608 0.48627451 0.50196078]
  ...
  [0.09411765 0.08627451 0.08627451]
  [0.10196078 0.09411765 0.09411765]
  [0.10196078 0.09411765 0.09411765]]

 [[0.52156863 0.51764706 0.53333333]
  [0.52156863 0.51764706 0.53333333]
  [0.48235294 0.47843137 0.49411765]
  ...
  [0.09803922 0.09019608 0.09019608]
  [0.10196078 0.09411765 0.09411765]
  [0.10196078 0.09411765 0.09411765]]

 [[0.52156863 0.51764706 0.53333333]
  [0.52156863 0.51764706 0.53333333]
  [0.48235294 0.47843137 0.49411765]
  ...
  [0.09803922 0.09019608 0.09019608]
  [0.10196078 0.09411765 0.09411765]
  [0.10196078 0.09411765 0.09411765]]]";1
"[[[0.17647059 0.17647059 0.23137255]
  [0.17647059 0.17647059 0.23137255]
  [0.16470588 0.16470588 0.21960784]
  ...
  [0.6        0.63137255 0.63137255]
  [0.60784314 0.63921569 0.63921569]
  [0.60784314 0.63921569 0.63921569]]

 [[0.17647059 0.17647059 0.23137255]
  [0.17647059 0.17647059 0.23137255]
  [0.16470588 0.16470588 0.21960784]
  ...
  [0.6        0.63137255 0.63137255]
  [0.60784314 0.63921569 0.63921569]
  [0.60784314 0.63921569 0.63921569]]

 [[0.16470588 0.16862745 0.22352941]
  [0.16470588 0.16862745 0.22352941]
  [0.15686275 0.15686275 0.21568627]
  ...
  [0.6        0.63137255 0.63137255]
  [0.60392157 0.63529412 0.63529412]
  [0.60392157 0.63529412 0.63529412]]

 ...

 [[0.01176471 0.03529412 0.05490196]
  [0.01176471 0.03529412 0.05490196]
  [0.00784314 0.03529412 0.05882353]
  ...
  [0.02745098 0.04313725 0.14901961]
  [0.02745098 0.04313725 0.14901961]
  [0.02745098 0.04313725 0.14901961]]

 [[0.01176471 0.03529412 0.05490196]
  [0.01176471 0.03529412 0.05490196]
  [0.01176471 0.03529412 0.05882353]
  ...
  [0.02745098 0.04313725 0.14901961]
  [0.02745098 0.04313725 0.15294118]
  [0.02745098 0.04313725 0.15294118]]

 [[0.01176471 0.03529412 0.05490196]
  [0.01176471 0.03529412 0.05490196]
  [0.01176471 0.03529412 0.05882353]
  ...
  [0.02745098 0.04313725 0.14901961]
  [0.02745098 0.04313725 0.15294118]
  [0.02745098 0.04313725 0.15294118]]]";1
"[[[0.39607843 0.45098039 0.52156863]
  [0.39607843 0.45098039 0.52156863]
  [0.39215686 0.45098039 0.51764706]
  ...
  [0.49411765 0.55686275 0.62352941]
  [0.51372549 0.57647059 0.64313725]
  [0.51372549 0.57647059 0.64313725]]

 [[0.39607843 0.45098039 0.52156863]
  [0.39607843 0.45098039 0.52156863]
  [0.39215686 0.45098039 0.51764706]
  ...
  [0.49411765 0.55686275 0.62352941]
  [0.51372549 0.57647059 0.64313725]
  [0.51372549 0.57647059 0.64313725]]

 [[0.39607843 0.45098039 0.52156863]
  [0.39607843 0.45098039 0.52156863]
  [0.39215686 0.45098039 0.51764706]
  ...
  [0.49019608 0.54901961 0.61960784]
  [0.50980392 0.57254902 0.63921569]
  [0.50980392 0.57254902 0.63921569]]

 ...

 [[0.20392157 0.26666667 0.33333333]
  [0.20392157 0.26666667 0.33333333]
  [0.20392157 0.26666667 0.3372549 ]
  ...
  [0.3254902  0.4627451  0.59607843]
  [0.29411765 0.43137255 0.56470588]
  [0.29411765 0.43137255 0.56470588]]

 [[0.21176471 0.2745098  0.34117647]
  [0.21176471 0.2745098  0.34117647]
  [0.21176471 0.2745098  0.34117647]
  ...
  [0.30196078 0.43921569 0.57254902]
  [0.26666667 0.40392157 0.5372549 ]
  [0.26666667 0.40392157 0.5372549 ]]

 [[0.21176471 0.2745098  0.34117647]
  [0.21176471 0.2745098  0.34117647]
  [0.21176471 0.2745098  0.34117647]
  ...
  [0.30196078 0.43921569 0.57254902]
  [0.26666667 0.40392157 0.5372549 ]
  [0.26666667 0.40392157 0.5372549 ]]]";1
"[[[0.06666667 0.03529412 0.        ]
  [0.06666667 0.03529412 0.        ]
  [0.06666667 0.03529412 0.        ]
  ...
  [0.38431373 0.34509804 0.25098039]
  [0.38431373 0.34509804 0.25098039]
  [0.38431373 0.34509804 0.25098039]]

 [[0.06666667 0.03529412 0.        ]
  [0.06666667 0.03529412 0.        ]
  [0.06666667 0.03529412 0.        ]
  ...
  [0.38431373 0.34509804 0.25098039]
  [0.38431373 0.34509804 0.25098039]
  [0.38431373 0.34509804 0.25098039]]

 [[0.10196078 0.07058824 0.03137255]
  [0.10196078 0.07058824 0.03137255]
  [0.10196078 0.07058824 0.03137255]
  ...
  [0.38823529 0.34901961 0.25490196]
  [0.38431373 0.34509804 0.25098039]
  [0.38431373 0.34509804 0.25098039]]

 ...

 [[0.03137255 0.01568627 0.01176471]
  [0.03137255 0.01568627 0.01176471]
  [0.02745098 0.01176471 0.00784314]
  ...
  [0.43137255 0.34901961 0.32156863]
  [0.42352941 0.34117647 0.31764706]
  [0.42352941 0.34117647 0.31764706]]

 [[0.03137255 0.01568627 0.01176471]
  [0.03137255 0.01568627 0.01176471]
  [0.02745098 0.01568627 0.01176471]
  ...
  [0.4745098  0.38431373 0.35686275]
  [0.45098039 0.36470588 0.34117647]
  [0.45098039 0.36470588 0.34117647]]

 [[0.03137255 0.01568627 0.01176471]
  [0.03137255 0.01568627 0.01176471]
  [0.02745098 0.01568627 0.01176471]
  ...
  [0.4745098  0.38431373 0.35686275]
  [0.45098039 0.36470588 0.34117647]
  [0.45098039 0.36470588 0.34117647]]]";0
"[[[0.07843137 0.0745098  0.08235294]
  [0.07843137 0.0745098  0.08235294]
  [0.07843137 0.0745098  0.08235294]
  ...
  [0.36862745 0.41960784 0.62352941]
  [0.36862745 0.41960784 0.62352941]
  [0.36862745 0.41960784 0.62352941]]

 [[0.07843137 0.0745098  0.08235294]
  [0.07843137 0.0745098  0.08235294]
  [0.07843137 0.0745098  0.08235294]
  ...
  [0.36862745 0.41960784 0.62352941]
  [0.36862745 0.41960784 0.62352941]
  [0.36862745 0.41960784 0.62352941]]

 [[0.07843137 0.0745098  0.08627451]
  [0.07843137 0.0745098  0.08627451]
  [0.07843137 0.0745098  0.08235294]
  ...
  [0.3372549  0.38823529 0.58823529]
  [0.33333333 0.38823529 0.58823529]
  [0.33333333 0.38823529 0.58823529]]

 ...

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.35686275 0.39607843 0.62352941]
  [0.37647059 0.41960784 0.65098039]
  [0.37647059 0.41960784 0.65098039]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.34509804 0.38431373 0.61176471]
  [0.36470588 0.40784314 0.63529412]
  [0.36470588 0.40784314 0.63529412]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.34509804 0.38431373 0.61176471]
  [0.36470588 0.40784314 0.63529412]
  [0.36470588 0.40784314 0.63529412]]]";0
"[[[0.36862745 0.45098039 0.57647059]
  [0.36862745 0.45098039 0.57647059]
  [0.38823529 0.47058824 0.59607843]
  ...
  [0.05882353 0.15686275 0.25490196]
  [0.05490196 0.15294118 0.25490196]
  [0.05490196 0.15294118 0.25490196]]

 [[0.36862745 0.45098039 0.57647059]
  [0.36862745 0.45098039 0.57647059]
  [0.38823529 0.47058824 0.59607843]
  ...
  [0.05882353 0.15686275 0.25490196]
  [0.05490196 0.15294118 0.25490196]
  [0.05490196 0.15294118 0.25490196]]

 [[0.37647059 0.45882353 0.58431373]
  [0.37647059 0.45882353 0.58431373]
  [0.39215686 0.4745098  0.6       ]
  ...
  [0.05882353 0.15686275 0.25490196]
  [0.05490196 0.15294118 0.25490196]
  [0.05490196 0.15294118 0.25490196]]

 ...

 [[0.69019608 0.7254902  0.80392157]
  [0.69019608 0.7254902  0.80392157]
  [0.69019608 0.7254902  0.80392157]
  ...
  [0.01568627 0.00784314 0.00392157]
  [0.01568627 0.00784314 0.00392157]
  [0.01568627 0.00784314 0.00392157]]

 [[0.69019608 0.7254902  0.80392157]
  [0.69019608 0.7254902  0.80392157]
  [0.69411765 0.72941176 0.80784314]
  ...
  [0.01568627 0.00784314 0.00392157]
  [0.01568627 0.00784314 0.00392157]
  [0.01568627 0.00784314 0.00392157]]

 [[0.69019608 0.7254902  0.80392157]
  [0.69019608 0.7254902  0.80392157]
  [0.69411765 0.72941176 0.80784314]
  ...
  [0.01568627 0.00784314 0.00392157]
  [0.01568627 0.00784314 0.00392157]
  [0.01568627 0.00784314 0.00392157]]]";0
"[[[0.36078431 0.4        0.46666667]
  [0.36078431 0.4        0.46666667]
  [0.36078431 0.4        0.46666667]
  ...
  [0.29411765 0.34509804 0.25098039]
  [0.29411765 0.34509804 0.25098039]
  [0.29411765 0.34509804 0.25098039]]

 [[0.36078431 0.4        0.46666667]
  [0.36078431 0.4        0.46666667]
  [0.36078431 0.4        0.46666667]
  ...
  [0.29411765 0.34509804 0.25098039]
  [0.29411765 0.34509804 0.25098039]
  [0.29411765 0.34509804 0.25098039]]

 [[0.36078431 0.4        0.46666667]
  [0.36078431 0.4        0.46666667]
  [0.36078431 0.4        0.4627451 ]
  ...
  [0.29411765 0.34509804 0.25098039]
  [0.29411765 0.34509804 0.25098039]
  [0.29411765 0.34509804 0.25098039]]

 ...

 [[0.14117647 0.14117647 0.19607843]
  [0.14117647 0.14117647 0.19607843]
  [0.1372549  0.1372549  0.19215686]
  ...
  [0.19607843 0.18823529 0.27058824]
  [0.19607843 0.18823529 0.27058824]
  [0.19607843 0.18823529 0.27058824]]

 [[0.14117647 0.14117647 0.19607843]
  [0.14117647 0.14117647 0.19607843]
  [0.14117647 0.14117647 0.19607843]
  ...
  [0.19607843 0.18431373 0.27058824]
  [0.19607843 0.18431373 0.27058824]
  [0.19607843 0.18431373 0.27058824]]

 [[0.14117647 0.14117647 0.19607843]
  [0.14117647 0.14117647 0.19607843]
  [0.14117647 0.14117647 0.19607843]
  ...
  [0.19607843 0.18431373 0.27058824]
  [0.19607843 0.18431373 0.27058824]
  [0.19607843 0.18431373 0.27058824]]]";1
"[[[0.95686275 0.9372549  0.93333333]
  [0.95686275 0.9372549  0.93333333]
  [0.95686275 0.9372549  0.93333333]
  ...
  [0.86666667 0.85490196 0.82352941]
  [0.86666667 0.85490196 0.82352941]
  [0.86666667 0.85490196 0.82352941]]

 [[0.95686275 0.9372549  0.93333333]
  [0.95686275 0.9372549  0.93333333]
  [0.95686275 0.9372549  0.93333333]
  ...
  [0.86666667 0.85490196 0.82352941]
  [0.86666667 0.85490196 0.82352941]
  [0.86666667 0.85490196 0.82352941]]

 [[0.95294118 0.93333333 0.92941176]
  [0.95294118 0.93333333 0.92941176]
  [0.95294118 0.93333333 0.92941176]
  ...
  [0.87058824 0.85882353 0.82745098]
  [0.87058824 0.85882353 0.82745098]
  [0.87058824 0.85882353 0.82745098]]

 ...

 [[0.76470588 0.74509804 0.7372549 ]
  [0.76470588 0.74509804 0.7372549 ]
  [0.76078431 0.74117647 0.72941176]
  ...
  [0.83137255 0.78039216 0.78431373]
  [0.83529412 0.78039216 0.78431373]
  [0.83529412 0.78039216 0.78431373]]

 [[0.76078431 0.74117647 0.72941176]
  [0.76078431 0.74117647 0.72941176]
  [0.75686275 0.7372549  0.7254902 ]
  ...
  [0.83529412 0.78039216 0.78431373]
  [0.83529412 0.78039216 0.78431373]
  [0.83529412 0.78039216 0.78431373]]

 [[0.76078431 0.74117647 0.72941176]
  [0.76078431 0.74117647 0.72941176]
  [0.75686275 0.7372549  0.7254902 ]
  ...
  [0.83529412 0.78039216 0.78431373]
  [0.83529412 0.78039216 0.78431373]
  [0.83529412 0.78039216 0.78431373]]]";1
"[[[0.36078431 0.38039216 0.43921569]
  [0.36078431 0.38039216 0.43921569]
  [0.3372549  0.35686275 0.41176471]
  ...
  [0.63921569 0.70196078 0.79215686]
  [0.63921569 0.70196078 0.79215686]
  [0.63921569 0.70196078 0.79215686]]

 [[0.36078431 0.38039216 0.43921569]
  [0.36078431 0.38039216 0.43921569]
  [0.3372549  0.35686275 0.41176471]
  ...
  [0.63921569 0.70196078 0.79215686]
  [0.63921569 0.70196078 0.79215686]
  [0.63921569 0.70196078 0.79215686]]

 [[0.34901961 0.36862745 0.42745098]
  [0.34901961 0.36862745 0.42745098]
  [0.32941176 0.35294118 0.40784314]
  ...
  [0.62745098 0.69019608 0.77647059]
  [0.62745098 0.69019608 0.78039216]
  [0.62745098 0.69019608 0.78039216]]

 ...

 [[0.47843137 0.44705882 0.39607843]
  [0.47843137 0.44705882 0.39607843]
  [0.48235294 0.45098039 0.4       ]
  ...
  [0.15294118 0.10980392 0.07058824]
  [0.15294118 0.10588235 0.07058824]
  [0.15294118 0.10588235 0.07058824]]

 [[0.50588235 0.4745098  0.42352941]
  [0.50588235 0.4745098  0.42352941]
  [0.52156863 0.49019608 0.43921569]
  ...
  [0.15686275 0.10980392 0.07058824]
  [0.15686275 0.10980392 0.07058824]
  [0.15686275 0.10980392 0.07058824]]

 [[0.50588235 0.4745098  0.42352941]
  [0.50588235 0.4745098  0.42352941]
  [0.52156863 0.49019608 0.43921569]
  ...
  [0.15686275 0.10980392 0.07058824]
  [0.15686275 0.10980392 0.07058824]
  [0.15686275 0.10980392 0.07058824]]]";0
"[[[0.16862745 0.18039216 0.21176471]
  [0.16862745 0.18039216 0.21176471]
  [0.16862745 0.18039216 0.21176471]
  ...
  [0.20784314 0.35686275 0.44313725]
  [0.21960784 0.36470588 0.45098039]
  [0.21960784 0.36470588 0.45098039]]

 [[0.16862745 0.18039216 0.21176471]
  [0.16862745 0.18039216 0.21176471]
  [0.16862745 0.18039216 0.21176471]
  ...
  [0.20784314 0.35686275 0.44313725]
  [0.21960784 0.36470588 0.45098039]
  [0.21960784 0.36470588 0.45098039]]

 [[0.16862745 0.18039216 0.21176471]
  [0.16862745 0.18039216 0.21176471]
  [0.16862745 0.18039216 0.21176471]
  ...
  [0.21176471 0.36078431 0.44705882]
  [0.22352941 0.36862745 0.45490196]
  [0.22352941 0.36862745 0.45490196]]

 ...

 [[0.01960784 0.00784314 0.        ]
  [0.01960784 0.00784314 0.        ]
  [0.03137255 0.02352941 0.01176471]
  ...
  [0.19215686 0.37254902 0.54509804]
  [0.18823529 0.37254902 0.54509804]
  [0.18823529 0.37254902 0.54509804]]

 [[0.01960784 0.00784314 0.        ]
  [0.01960784 0.00784314 0.        ]
  [0.03137255 0.01960784 0.01176471]
  ...
  [0.19215686 0.37254902 0.54509804]
  [0.18823529 0.37254902 0.54509804]
  [0.18823529 0.37254902 0.54509804]]

 [[0.01960784 0.00784314 0.        ]
  [0.01960784 0.00784314 0.        ]
  [0.03137255 0.01960784 0.01176471]
  ...
  [0.19215686 0.37254902 0.54509804]
  [0.18823529 0.37254902 0.54509804]
  [0.18823529 0.37254902 0.54509804]]]";1
"[[[0.71764706 0.65882353 0.55686275]
  [0.71764706 0.65882353 0.55686275]
  [0.71764706 0.65882353 0.55686275]
  ...
  [0.04705882 0.05490196 0.05490196]
  [0.05098039 0.05882353 0.05882353]
  [0.05098039 0.05882353 0.05882353]]

 [[0.71764706 0.65882353 0.55686275]
  [0.71764706 0.65882353 0.55686275]
  [0.71764706 0.65882353 0.55686275]
  ...
  [0.04705882 0.05490196 0.05490196]
  [0.05098039 0.05882353 0.05882353]
  [0.05098039 0.05882353 0.05882353]]

 [[0.71764706 0.65882353 0.55686275]
  [0.71764706 0.65882353 0.55686275]
  [0.71764706 0.65882353 0.55686275]
  ...
  [0.04705882 0.05490196 0.05490196]
  [0.04705882 0.05490196 0.05490196]
  [0.04705882 0.05490196 0.05490196]]

 ...

 [[0.77647059 0.70980392 0.58039216]
  [0.77647059 0.70980392 0.58039216]
  [0.77254902 0.70588235 0.57647059]
  ...
  [0.03137255 0.04313725 0.06666667]
  [0.02745098 0.04313725 0.0627451 ]
  [0.02745098 0.04313725 0.0627451 ]]

 [[0.77647059 0.70980392 0.58039216]
  [0.77647059 0.70980392 0.58039216]
  [0.77254902 0.70588235 0.57647059]
  ...
  [0.01568627 0.03137255 0.05098039]
  [0.01176471 0.02745098 0.04705882]
  [0.01176471 0.02745098 0.04705882]]

 [[0.77647059 0.70980392 0.58039216]
  [0.77647059 0.70980392 0.58039216]
  [0.77254902 0.70588235 0.57647059]
  ...
  [0.01568627 0.03137255 0.05098039]
  [0.01176471 0.02745098 0.04705882]
  [0.01176471 0.02745098 0.04705882]]]";1
"[[[0.13333333 0.18431373 0.30980392]
  [0.13333333 0.18431373 0.30980392]
  [0.14117647 0.19215686 0.32156863]
  ...
  [0.68627451 0.69411765 0.7254902 ]
  [0.67843137 0.68627451 0.71764706]
  [0.67843137 0.68627451 0.71764706]]

 [[0.13333333 0.18431373 0.30980392]
  [0.13333333 0.18431373 0.30980392]
  [0.14117647 0.19215686 0.32156863]
  ...
  [0.68627451 0.69411765 0.7254902 ]
  [0.67843137 0.68627451 0.71764706]
  [0.67843137 0.68627451 0.71764706]]

 [[0.14117647 0.19215686 0.31764706]
  [0.14117647 0.19215686 0.31764706]
  [0.14901961 0.2        0.32941176]
  ...
  [0.70196078 0.70588235 0.74117647]
  [0.69019608 0.69803922 0.72941176]
  [0.69019608 0.69803922 0.72941176]]

 ...

 [[0.03921569 0.03137255 0.10980392]
  [0.03921569 0.03137255 0.10980392]
  [0.03921569 0.03137255 0.10980392]
  ...
  [0.80392157 0.78823529 0.8745098 ]
  [0.8        0.78823529 0.87058824]
  [0.8        0.78823529 0.87058824]]

 [[0.03921569 0.03137255 0.10980392]
  [0.03921569 0.03137255 0.10980392]
  [0.03921569 0.03137255 0.10980392]
  ...
  [0.80784314 0.79215686 0.88235294]
  [0.80392157 0.79215686 0.87843137]
  [0.80392157 0.79215686 0.87843137]]

 [[0.03921569 0.03137255 0.10980392]
  [0.03921569 0.03137255 0.10980392]
  [0.03921569 0.03137255 0.10980392]
  ...
  [0.80784314 0.79215686 0.88235294]
  [0.80392157 0.79215686 0.87843137]
  [0.80392157 0.79215686 0.87843137]]]";1
"[[[0.18823529 0.29411765 0.28235294]
  [0.18823529 0.29411765 0.28235294]
  [0.18823529 0.29019608 0.27843137]
  ...
  [0.87843137 0.94117647 0.93333333]
  [0.87843137 0.94117647 0.9372549 ]
  [0.87843137 0.94117647 0.9372549 ]]

 [[0.18823529 0.29411765 0.28235294]
  [0.18823529 0.29411765 0.28235294]
  [0.18823529 0.29019608 0.27843137]
  ...
  [0.87843137 0.94117647 0.93333333]
  [0.87843137 0.94117647 0.9372549 ]
  [0.87843137 0.94117647 0.9372549 ]]

 [[0.18431373 0.29411765 0.28235294]
  [0.18431373 0.29411765 0.28235294]
  [0.18431373 0.29019608 0.27843137]
  ...
  [0.8745098  0.94117647 0.93333333]
  [0.87843137 0.94117647 0.9372549 ]
  [0.87843137 0.94117647 0.9372549 ]]

 ...

 [[0.25490196 0.65098039 0.65098039]
  [0.25490196 0.65098039 0.65098039]
  [0.25490196 0.65490196 0.65490196]
  ...
  [0.89411765 0.98431373 0.96470588]
  [0.89411765 0.98431373 0.96470588]
  [0.89411765 0.98431373 0.96470588]]

 [[0.25882353 0.65490196 0.6627451 ]
  [0.25882353 0.65490196 0.6627451 ]
  [0.2627451  0.65882353 0.66666667]
  ...
  [0.89411765 0.98431373 0.96470588]
  [0.89411765 0.98431373 0.96470588]
  [0.89411765 0.98431373 0.96470588]]

 [[0.25882353 0.65490196 0.6627451 ]
  [0.25882353 0.65490196 0.6627451 ]
  [0.2627451  0.65882353 0.66666667]
  ...
  [0.89411765 0.98431373 0.96470588]
  [0.89411765 0.98431373 0.96470588]
  [0.89411765 0.98431373 0.96470588]]]";1
"[[[0.12156863 0.13333333 0.18823529]
  [0.12156863 0.13333333 0.18823529]
  [0.13333333 0.14509804 0.2       ]
  ...
  [0.7372549  0.70588235 0.76470588]
  [0.71372549 0.68627451 0.74509804]
  [0.71372549 0.68627451 0.74509804]]

 [[0.12156863 0.13333333 0.18823529]
  [0.12156863 0.13333333 0.18823529]
  [0.13333333 0.14509804 0.2       ]
  ...
  [0.7372549  0.70588235 0.76470588]
  [0.71372549 0.68627451 0.74509804]
  [0.71372549 0.68627451 0.74509804]]

 [[0.12941176 0.1372549  0.19607843]
  [0.12941176 0.1372549  0.19607843]
  [0.1372549  0.14901961 0.20392157]
  ...
  [0.7372549  0.70980392 0.76470588]
  [0.71372549 0.68627451 0.74509804]
  [0.71372549 0.68627451 0.74509804]]

 ...

 [[0.17254902 0.22745098 0.45882353]
  [0.17254902 0.22745098 0.45882353]
  [0.17647059 0.23137255 0.46666667]
  ...
  [0.96470588 0.87058824 0.84705882]
  [0.96470588 0.87058824 0.84705882]
  [0.96470588 0.87058824 0.84705882]]

 [[0.17647059 0.23137255 0.4627451 ]
  [0.17647059 0.23137255 0.4627451 ]
  [0.18039216 0.23921569 0.47058824]
  ...
  [0.96862745 0.8745098  0.85098039]
  [0.96470588 0.87058824 0.84705882]
  [0.96470588 0.87058824 0.84705882]]

 [[0.17647059 0.23137255 0.4627451 ]
  [0.17647059 0.23137255 0.4627451 ]
  [0.18039216 0.23921569 0.47058824]
  ...
  [0.96862745 0.8745098  0.85098039]
  [0.96470588 0.87058824 0.84705882]
  [0.96470588 0.87058824 0.84705882]]]";1
